key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug1#src/lib_json/json_value.cpp#Value::resize(Json::Value::ArrayIndex newSize),0,3,123,0,1,4.0,1.0,123,3.0,1.0,0.023809523809523808,3,1,5.0
bug1#src/test_lib_json/jsontest.cpp#TestResult::addToLastFailure(const Json::String & message),0,3,123,0,1,4.0,1.0,123,3.0,1.0,0.023809523809523808,3,0,5.0
bug1#src/test_lib_json/jsontest.cpp#TestResult::printFailure(_Bool printTestName),0,3,123,0,1,4.0,1.0,123,3.0,1.0,0.023809523809523808,3,0,5.0
"bug1#src/test_lib_json/jsontest.cpp#TestResult::indentText(const Json::String & text, const Json::String & indent)",0,3,123,0,1,4.0,1.0,123,3.0,1.0,0.023809523809523808,3,0,5.0
"bug1#src/test_lib_json/jsontest.h#checkEqual(class JsonTest::TestResult & result, T expected, U actual, const char * file, unsigned int line, const char * expr)",0,3,123,0,1,4.0,1.0,123,3.0,1.0,0.023809523809523808,3,0,5.0
bug1#include/json/value.h#ValueIterator::operator*(),1,3,122,0,1,3.6,0.75,122,2.9919354838709675,0.8660254037844387,0.023809523809523808,3,0,7.0
bug1#src/test_lib_json/jsontest.h#TestResult::operator<<(const T & value),1,3,122,0,1,3.6,0.75,122,2.9919354838709675,0.8660254037844387,0.023809523809523808,3,0,7.0
bug1#src/lib_json/json_valueiterator.inl#ValueIterator::ValueIterator(const class Json::ValueIterator & other),2,3,121,0,1,3.4285714285714284,0.6,121,2.9838709677419355,0.7745966692414834,0.023809523809523808,3,0,9.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::deref(),2,3,121,0,1,3.4285714285714284,0.6,121,2.9838709677419355,0.7745966692414834,0.023809523809523808,3,0,9.0
"bug1#src/test_lib_json/jsontest.cpp#TestResult::addFailureInfo(const char * file, unsigned int line, const char * expr, unsigned int nestingLevel)",3,3,120,0,1,3.333333333333333,0.5,120,2.9758064516129035,0.7071067811865476,0.023809523809523808,3,0,13.0
bug1#src/test_lib_json/jsontest.h#FUNCTIONNOTFOUND,3,3,120,0,1,3.333333333333333,0.5,120,2.9758064516129035,0.7071067811865476,0.023809523809523808,3,0,13.0
"bug1#src/test_lib_json/jsontest.cpp#TestResult::addFailure(const char * file, unsigned int line, const char * expr)",3,3,120,0,1,3.333333333333333,0.5,120,2.9758064516129035,0.7071067811865476,0.023809523809523808,3,0,13.0
bug1#src/test_lib_json/jsontest.cpp#Runner::runAllTest(_Bool printSummary),3,3,120,0,1,3.333333333333333,0.5,120,2.9758064516129035,0.7071067811865476,0.023809523809523808,3,0,13.0
bug1#include/json/value.h#ValueIterator::operator++(),4,3,119,0,1,3.2727272727272725,0.42857142857142855,119,2.967741935483871,0.6546536707079772,0.023809523809523808,3,0,14.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::increment(),5,3,118,0,1,3.2307692307692313,0.375,118,2.9596774193548385,0.6123724356957946,0.023809523809523808,3,0,16.0
bug1#include/json/value.h#ValueIteratorBase::operator!=(const Json::ValueIteratorBase::SelfType & other),5,3,118,0,1,3.2307692307692313,0.375,118,2.9596774193548385,0.6123724356957946,0.023809523809523808,3,0,16.0
bug1#src/lib_json/json_value.cpp#Value::operator==(const class Json::Value & other),6,3,117,0,1,3.2,0.3333333333333333,117,2.9516129032258065,0.5773502691896257,0.023809523809523808,3,0,17.0
bug1#src/lib_json/json_value.cpp#Value::end(),7,3,116,0,1,3.1764705882352944,0.3,116,2.943548387096774,0.5477225575051661,0.023809523809523808,3,0,19.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::isEqual(const Json::ValueIteratorBase::SelfType & other),7,3,116,0,1,3.1764705882352944,0.3,116,2.943548387096774,0.5477225575051661,0.023809523809523808,3,0,19.0
bug1#src/lib_json/json_value.cpp#Value::begin(),8,3,115,0,1,3.1578947368421053,0.2727272727272727,115,2.9354838709677415,0.5222329678670935,0.023809523809523808,3,0,22.0
bug1#src/lib_json/json_valueiterator.inl#ValueIterator::ValueIterator(const class Value::ObjectValues::iterator & current),8,3,115,0,1,3.1578947368421053,0.2727272727272727,115,2.9354838709677415,0.5222329678670935,0.023809523809523808,3,0,22.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::ValueIteratorBase(const class Value::ObjectValues::iterator & current),8,3,115,0,1,3.1578947368421053,0.2727272727272727,115,2.9354838709677415,0.5222329678670935,0.023809523809523808,3,0,22.0
bug1#src/lib_json/json_value.cpp#Value::size(),15,3,108,0,1,3.0909090909090913,0.16666666666666666,108,2.879032258064516,0.40824829046386296,0.023809523809523808,3,0,23.0
bug1#src/lib_json/json_value.cpp#CZString::index(),16,3,107,0,1,3.085714285714286,0.15789473684210525,107,2.870967741935484,0.3973597071195131,0.023809523809523808,3,0,24.0
bug1#src/lib_json/json_value.cpp#Value::operator[](Json::Value::ArrayIndex index),26,3,97,0,1,3.0545454545454547,0.10344827586206896,97,2.790322580645161,0.3216337604513384,0.023809523809523808,3,0,25.0
bug1#src/lib_json/json_value.cpp#Value::operator!=(const class Json::Value & other),28,3,95,0,1,3.0508474576271185,0.0967741935483871,95,2.7741935483870965,0.3110855084191276,0.023809523809523808,3,0,26.0
bug1#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other),29,3,94,0,1,3.0491803278688523,0.09375,94,2.7661290322580645,0.3061862178478973,0.023809523809523808,3,0,27.0
bug1#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_2::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_1::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestRValueTestmoveConstruction::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterBool::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestMemberTemplateIsBehavesSameAsNamedIs::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestissue164::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestMemberTemplateAsBehavesSameAsNamedAs::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestnullValues::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(class Json::Value && other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(_Bool value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestissue107::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterObject::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTeststaticStringKey::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestreverseIterator::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(const char * value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Comments::operator=(class Json::Value::Comments && that),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_3::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterArray::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTeststrictModeParseNumber::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderAllowSingleQuotesTestissue182::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTeststreamParseWithNoErrors::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestpushErrorTest::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestissue209::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseWithOneError::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseWithNoErrorsTestingOffsets::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#CZString::CZString(Json::Value::ArrayIndex index),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
"bug1#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)",123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseWithNoErrors::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseWithDetailError::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseString::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestspecialFloat::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseSpecialFloat::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#CZString::~CZString(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Comments::Comments(class Json::Value::Comments && that),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseObject::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderAllowZeroesTestissue176::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseComment::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Comments::operator=(const class Json::Value::Comments & that),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseChineseWithOneError::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestReaderTestparseArray::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#FUNCTIONNOTFOUND,123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestnames::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestdistance::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(const class Json::Value & other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseWithDetailError::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestEscapeSequenceTestreaderParseEscapeSequence::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
"bug1#src/lib_json/json_value.cpp#Value::initBasic(enum Json::ValueType type, _Bool allocated)",123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestEscapeSequenceTestcharReaderParseEscapeSequence::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_18147_1::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTesttestOperator::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseWithStackLimit::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
"bug1#src/lib_json/json_value.cpp#Value::resolveReference(const char * key, const char * end)",123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseWithOneError::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_18147_2::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseWithNoErrorsTestingOffsets::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseWithNoErrors::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_18147_3::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::swap(class Json::Value & other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseString::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseObjectWithErrors::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_21916_1::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseNumber::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::nullSingleton(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseComment::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_21916_2::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::operator=(class Json::Value && other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseChineseWithOneError::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::releasePayload(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestparseArrayWithErrors::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestEscapeSequenceTestwriteEscapeSequence::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFastWriterTestdropNullPlaceholders::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(double value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
"bug1#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)",123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::append(class Json::Value && value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
"bug1#src/lib_json/json_value.cpp#releaseStringValue(char * value, unsigned int )",123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestindexes::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#releasePrefixedStringValue(char * value),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestStreamWriterTestdropNullPlaceholders::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestdecrement::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestparseComment::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestconvert::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
"bug1#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)",123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestIteratorTestconstness::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFuzzTestfuzzDoesntCrash::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::swapPayload(class Json::Value & other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFastWriterTestwriteNumericValue::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFastWriterTestwriteNestedObjects::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::~Value(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::dupMeta(const class Json::Value & other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::dupPayload(const class Json::Value & other),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFastWriterTestwriteArrays::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::type(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFastWriterTestomitEndingLineFeed::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderStrictModeTestdupKeys::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestFastWriterTestenableYAMLCompatibility::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_21916_3::factory(),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
bug1#src/lib_json/json_value.cpp#Value::operator[](const char * key),123,3,0,0,1,3.0120481927710845,0.023809523809523808,0,2.008064516129032,0.1543033499620919,0.023809523809523808,3,0,211.0
