key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug4#src/test_lib_json/jsontest.cpp#Runner::Runner(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#Runner::add(JsonTest::TestCaseFactory factory),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestCase::TestCase(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#Runner::testNameAt(size_t index),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
"bug4#src/test_lib_json/jsontest.cpp#Runner::runCommandLine(int argc, const char ** argv)",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestparseComment::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_18147_1::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestEscapeSequenceTestcharReaderParseEscapeSequence::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
"bug4#src/lib_json/json_value.cpp#releaseStringValue(char * value, unsigned int )",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
"bug4#src/lib_json/json_value.cpp#Value::resolveReference(const char * key, const char * end)",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::size(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::swap(class Json::Value & other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::swapPayload(class Json::Value & other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderTesttestOperator::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
